vote_event_id,voter_id,option,group_id
51-773.TX,51-314,absent,pst
51-773.TX,51-373,absent,pl
51-773.TX,51-101,absent,pfl
51-773.TX,51-24,absent,pmdb
51-773.TX,51-548,absent,psdb
51-773.TX,51-254,absent,pt
51-773.TX,51-49,absent,pl
51-773.TX,51-530,absent,ptb
51-773.TX,51-321,absent,psdb
51-773.TX,51-383,absent,pmdb
51-773.TX,51-79,absent,pfl
51-773.TX,51-212,absent,pfl
51-773.TX,51-508,absent,phs
51-773.TX,51-84,absent,psdb
51-773.TX,51-263,absent,pl
51-773.TX,51-158,absent,pmdb
51-773.TX,51-85,absent,pfl
51-773.TX,51-39,absent,ptb
51-773.TX,51-270,absent,pt
51-773.TX,51-392,absent,ppb
51-773.TX,51-319,absent,psl
51-773.TX,51-430,absent,pfl
51-773.TX,51-271,absent,psdb
51-773.TX,51-535,absent,pfl
51-773.TX,51-59,absent,ptb
51-774.TX,51-440,yes,pfl
51-774.TX,51-127,yes,pfl
51-774.TX,51-88,yes,psdb
51-774.TX,51-221,article 17,psdb
51-774.TX,51-441,yes,psdb
51-774.TX,51-407,no,pcdob
51-774.TX,51-2,yes,pps
51-774.TX,51-488,no,pdt
51-774.TX,51-442,no,ptb
51-774.TX,51-68,yes,pmdb
51-774.TX,51-330,yes,psdb
51-774.TX,51-1,yes,pl
51-774.TX,51-487,no,pdt
51-774.TX,51-283,yes,pfl
51-774.TX,51-579,no,pcdob
51-774.TX,51-331,no,pcdob
51-774.TX,51-445,yes,psdb
51-774.TX,51-284,no,psb
51-774.TX,51-89,no,pl
51-774.TX,51-286,yes,ppb
51-774.TX,51-332,no,pt
51-774.TX,51-333,yes,psdb
51-774.TX,51-119,yes,pmdb
51-774.TX,51-339,yes,psdb
51-774.TX,51-142,yes,pfl
51-774.TX,51-340,no,pt
51-774.TX,51-87,yes,pmdb
51-774.TX,51-19,yes,psdb
51-774.TX,51-91,yes,psdb
51-774.TX,51-475,yes,pfl
51-774.TX,51-334,yes,psdb
51-774.TX,51-222,yes,pmdb
51-774.TX,51-9,yes,psdb
51-774.TX,51-60,yes,ptb
51-774.TX,51-335,yes,psdb
51-774.TX,51-223,yes,pfl
51-774.TX,51-92,yes,psdb
51-774.TX,51-336,no,pt
51-774.TX,51-129,yes,psdb
51-774.TX,51-144,yes,pmdb
51-774.TX,51-337,no,ptb
51-774.TX,51-343,yes,psdb
51-774.TX,51-90,yes,psdb
51-774.TX,51-288,yes,pfl
51-774.TX,51-183,yes,pfl
51-774.TX,51-37,yes,psdb
51-774.TX,51-592,no,pt
51-774.TX,51-338,no,ptb
51-774.TX,51-595,yes,pmdb
51-774.TX,51-38,yes,pfl
51-774.TX,51-109,yes,psdb
51-774.TX,51-165,yes,ppb
51-774.TX,51-173,yes,psdb
51-774.TX,51-489,yes,ppb
51-774.TX,51-128,no,pt
51-774.TX,51-111,yes,psdb
51-774.TX,51-21,no,pt
51-774.TX,51-10,yes,pl
51-774.TX,51-416,yes,pmdb
51-774.TX,51-443,yes,psdb
51-774.TX,51-432,no,pt
51-774.TX,51-184,yes,pmdb
51-774.TX,51-289,yes,pl
51-774.TX,51-347,yes,pl
51-774.TX,51-224,yes,pst
51-774.TX,51-476,no,pt
51-774.TX,51-120,yes,pfl
51-774.TX,51-148,yes,psdb
51-774.TX,51-130,yes,ptb
51-774.TX,51-152,yes,pmdb
51-774.TX,51-226,yes,pfl
51-774.TX,51-227,yes,psdb
51-774.TX,51-400,yes,pfl
51-774.TX,51-344,yes,ppb
51-774.TX,51-70,yes,pfl
51-774.TX,51-494,yes,pmdb
51-774.TX,51-446,yes,psdb
51-774.TX,51-573,yes,pfl
51-774.TX,51-93,yes,psdb
51-774.TX,51-112,yes,pfl
51-774.TX,51-186,yes,pfl
51-774.TX,51-153,yes,pps
51-774.TX,51-176,yes,ppb
51-774.TX,51-225,yes,pfl
51-774.TX,51-45,yes,pmdb
51-774.TX,51-345,yes,pfl
51-774.TX,51-187,yes,pmdb
51-774.TX,51-291,yes,pl
51-774.TX,51-71,yes,pfl
51-774.TX,51-346,yes,ppb
51-774.TX,51-228,yes,psdb
51-774.TX,51-133,yes,pmdb
51-774.TX,51-229,yes,psdb
51-774.TX,51-61,yes,pfl
51-774.TX,51-491,yes,pmdb
51-774.TX,51-382,yes,psl
51-774.TX,51-348,yes,ppb
51-774.TX,51-444,yes,ppb
51-774.TX,51-293,yes,ppb
51-774.TX,51-598,yes,pst
51-774.TX,51-155,no,psb
51-774.TX,51-620,no,pmdb
51-774.TX,51-12,yes,ppb
51-774.TX,51-356,no,psb
51-774.TX,51-294,yes,psdb
51-774.TX,51-358,no,pdt
51-774.TX,51-449,no,pt
51-774.TX,51-349,yes,ptb
51-774.TX,51-470,yes,pmdb
51-774.TX,51-578,no,ptb
51-774.TX,51-471,no,pmdb
51-774.TX,51-231,yes,ppb
51-774.TX,51-230,yes,psdb
51-774.TX,51-140,no,psb
51-774.TX,51-307,yes,pfl
51-774.TX,51-14,no,ptb
51-774.TX,51-131,yes,pfl
51-774.TX,51-22,yes,pmdb
51-774.TX,51-73,yes,ppb
51-774.TX,51-232,yes,pfl
51-774.TX,51-353,yes,pps
51-774.TX,51-477,yes,ppb
51-774.TX,51-132,yes,ppb
51-774.TX,51-189,yes,pfl
51-774.TX,51-190,yes,pl
51-774.TX,51-415,no,pmdb
51-774.TX,51-95,yes,pmdb
51-774.TX,51-295,yes,ppb
51-774.TX,51-15,no,psb
51-774.TX,51-590,no,psb
51-774.TX,51-11,yes,psdb
51-774.TX,51-191,yes,ptb
51-774.TX,51-478,no,pdt
51-774.TX,51-233,yes,pmdb
51-774.TX,51-141,no,pt
51-774.TX,51-296,no,pt
51-774.TX,51-297,no,ptb
51-774.TX,51-354,yes,psdc
51-774.TX,51-496,yes,ppb
51-774.TX,51-274,yes,psdb
51-774.TX,51-514,yes,pt
51-774.TX,51-447,no,pt
51-774.TX,51-74,yes,pfl
51-774.TX,51-299,yes,ppb
51-774.TX,51-36,yes,pfl
51-774.TX,51-3,yes,pfl
51-774.TX,51-181,yes,pfl
51-774.TX,51-63,yes,pmdb
51-774.TX,51-75,yes,pmdb
51-774.TX,51-193,yes,pmdb
51-774.TX,51-628,yes,pmdb
51-774.TX,51-417,no,pmdb
51-774.TX,51-408,no,pt
51-774.TX,51-497,yes,pmdb
51-774.TX,51-23,yes,ppb
51-774.TX,51-479,yes,pfl
51-774.TX,51-555,yes,pmdb
51-774.TX,51-357,yes,pfl
51-774.TX,51-234,no,pt
51-774.TX,51-25,no,pdt
51-774.TX,51-236,yes,pmdb
51-774.TX,51-143,no,psb
51-774.TX,51-450,yes,pmdb
51-774.TX,51-194,no,pcdob
51-774.TX,51-549,yes,psdb
51-774.TX,51-237,yes,pmdb
51-774.TX,51-498,no,pt
51-774.TX,51-114,yes,pfl
51-774.TX,51-448,yes,pmdb
51-774.TX,51-472,yes,ppb
51-774.TX,51-360,no,pt
51-774.TX,51-124,yes,ptb
51-774.TX,51-238,yes,ppb
51-774.TX,51-308,yes,pfl
51-774.TX,51-53,yes,psdb
51-774.TX,51-94,no,pcdob
51-774.TX,51-135,yes,psdb
51-774.TX,51-145,yes,pfl
51-774.TX,51-455,yes,ptb
51-774.TX,51-581,yes,psdb
51-774.TX,51-174,yes,pps
51-774.TX,51-188,yes,pfl
51-774.TX,51-240,yes,pfl
51-774.TX,51-302,no,ppb
51-774.TX,51-359,no,pt
51-774.TX,51-196,yes,pfl
51-774.TX,51-197,no,pt
51-774.TX,51-198,yes,psdb
51-774.TX,51-585,yes,pfl
51-774.TX,51-72,yes,psdb
51-774.TX,51-146,yes,psdb
51-774.TX,51-275,no,pt
51-774.TX,51-591,no,pdt
51-774.TX,51-433,no,pt
51-774.TX,51-364,yes,pps
51-774.TX,51-199,yes,ppb
51-774.TX,51-239,yes,pmdb
51-774.TX,51-534,no,pt
51-774.TX,51-473,yes,pmdb
51-774.TX,51-304,yes,pfl
51-774.TX,51-361,no,pt
51-774.TX,51-474,yes,ppb
51-774.TX,51-64,yes,pfl
51-774.TX,51-309,no,pdt
51-774.TX,51-54,yes,ppb
51-774.TX,51-156,yes,pfl
51-774.TX,51-538,yes,pfl
51-774.TX,51-192,yes,pmdb
51-774.TX,51-175,yes,pmdb
51-774.TX,51-310,no,pt
51-774.TX,51-201,yes,pfl
51-774.TX,51-362,yes,pmdb
51-774.TX,51-305,yes,psdb
51-774.TX,51-76,no,psb
51-774.TX,51-451,yes,pmdb
51-774.TX,51-202,yes,pfl
51-774.TX,51-306,yes,pfl
51-774.TX,51-276,yes,ptb
51-774.TX,51-273,yes,pfl
51-774.TX,51-457,no,ptb
51-774.TX,51-147,yes,pmdb
51-774.TX,51-367,no,pt
51-774.TX,51-452,yes,ppb
51-774.TX,51-96,yes,ppb
51-774.TX,51-200,yes,pmdb
51-774.TX,51-149,yes,pfl
51-774.TX,51-241,yes,ptb
51-774.TX,51-150,yes,psdb
51-774.TX,51-97,no,pt
51-774.TX,51-391,no,pdt
51-774.TX,51-203,yes,pfl
51-774.TX,51-178,yes,psdb
51-774.TX,51-169,no,pfl
51-774.TX,51-29,yes,ptb
51-774.TX,51-419,no,psdb
51-774.TX,51-499,yes,ppb
51-774.TX,51-369,yes,psdb
51-774.TX,51-418,no,pl
51-774.TX,51-17,no,pmdb
51-774.TX,51-206,yes,psdb
51-774.TX,51-245,yes,pfl
51-774.TX,51-125,yes,pmdb
51-774.TX,51-311,yes,pfl
51-774.TX,51-121,yes,pfl
51-774.TX,51-98,yes,psdb
51-774.TX,51-480,yes,ppb
51-774.TX,51-204,yes,pmdb
51-774.TX,51-420,no,psdb
51-774.TX,51-243,yes,psl
51-774.TX,51-401,yes,psdb
51-774.TX,51-481,no,pt
51-774.TX,51-4,yes,pfl
51-774.TX,51-608,no,pt
51-774.TX,51-5,yes,pfl
51-774.TX,51-500,yes,ppb
51-774.TX,51-312,yes,ppb
51-774.TX,51-603,no,pt
51-774.TX,51-341,yes,ptb
51-774.TX,51-422,no,pmdb
51-774.TX,51-454,yes,psdb
51-774.TX,51-602,no,pt
51-774.TX,51-42,yes,ppb
51-774.TX,51-207,yes,pfl
51-774.TX,51-151,yes,psdb
51-774.TX,51-298,yes,psdb
51-774.TX,51-313,no,pt
51-774.TX,51-371,no,psb
51-774.TX,51-100,yes,psdb
51-774.TX,51-435,yes,pmdb
51-774.TX,51-376,yes,pmdb
51-774.TX,51-110,yes,pmdb
51-774.TX,51-99,yes,pmdb
51-774.TX,51-461,no,ptb
51-774.TX,51-247,yes,ppb
51-774.TX,51-372,yes,pfl
51-774.TX,51-524,yes,pmdb
51-774.TX,51-501,no,pt
51-774.TX,51-278,yes,ppb
51-774.TX,51-409,yes,psdb
51-774.TX,51-244,no,pt
51-774.TX,51-246,yes,pmdb
51-774.TX,51-50,yes,pmdb
51-774.TX,51-567,yes,pl
51-774.TX,51-210,yes,ppb
51-774.TX,51-436,yes,psdb
51-774.TX,51-81,yes,pfl
51-774.TX,51-252,yes,pmdb
51-774.TX,51-281,no,ptb
51-774.TX,51-456,yes,pmdb
51-774.TX,51-373,yes,pl
51-774.TX,51-504,yes,pmdb
51-774.TX,51-552,yes,psdb
51-774.TX,51-380,yes,pmdb
51-774.TX,51-374,yes,pmdb
51-774.TX,51-316,no,pt
51-774.TX,51-318,no,psb
51-774.TX,51-317,no,pdt
51-774.TX,51-462,yes,pmdb
51-774.TX,51-377,yes,pfl
51-774.TX,51-122,yes,ptb
51-774.TX,51-402,no,ptb
51-774.TX,51-117,yes,pfl
51-774.TX,51-248,yes,psdb
51-774.TX,51-77,no,pdt
51-774.TX,51-378,yes,pmdb
51-774.TX,51-381,no,ptb
51-774.TX,51-458,yes,ppb
51-774.TX,51-209,no,pt
51-774.TX,51-507,yes,pps
51-774.TX,51-437,yes,ptb
51-774.TX,51-379,yes,pfl
51-774.TX,51-126,yes,pfl
51-774.TX,51-78,yes,pfl
51-774.TX,51-28,yes,psdb
51-774.TX,51-211,yes,psdb
51-774.TX,51-57,no,pt
51-774.TX,51-31,yes,psdb
51-774.TX,51-279,yes,ppb
51-774.TX,51-46,no,ptb
51-774.TX,51-424,yes,pmdb
51-774.TX,51-255,yes,ppb
51-774.TX,51-459,yes,psdb
51-774.TX,51-171,yes,pmdb
51-774.TX,51-251,no,pdt
51-774.TX,51-464,yes,pl
51-774.TX,51-587,no,pt
51-774.TX,51-256,yes,psdb
51-774.TX,51-463,yes,pmdb
51-774.TX,51-616,yes,pmdb
51-774.TX,51-509,yes,pmdb
51-774.TX,51-154,yes,pfl
51-774.TX,51-65,yes,pmdb
51-774.TX,51-460,no,pt
51-774.TX,51-118,yes,pfl
51-774.TX,51-67,yes,ppb
51-774.TX,51-43,yes,pfl
51-774.TX,51-320,no,psb
51-774.TX,51-213,yes,pfl
51-774.TX,51-257,no,pt
51-774.TX,51-484,yes,pfl
51-774.TX,51-503,no,pl
51-774.TX,51-384,yes,psdb
51-774.TX,51-214,abstain,pfl
51-774.TX,51-79,yes,pfl
51-774.TX,51-66,yes,psdb
51-774.TX,51-410,yes,pfl
51-774.TX,51-510,no,pt
51-774.TX,51-30,no,pt
51-774.TX,51-425,no,psdb
51-774.TX,51-412,no,pt
51-774.TX,51-428,yes,pmdb
51-774.TX,51-162,no,pt
51-774.TX,51-80,no,pfl
51-774.TX,51-82,yes,pmdb
51-774.TX,51-438,yes,ppb
51-774.TX,51-177,no,psb
51-774.TX,51-253,yes,psdb
51-774.TX,51-103,yes,pmdb
51-774.TX,51-505,no,pdt
51-774.TX,51-388,no,pt
51-774.TX,51-466,yes,pfl
51-774.TX,51-258,yes,psdb
51-774.TX,51-102,yes,psdb
51-774.TX,51-32,yes,pl
51-774.TX,51-537,yes,pfl
51-774.TX,51-168,yes,pps
51-774.TX,51-83,yes,pl
51-774.TX,51-482,yes,pmdb
51-774.TX,51-465,yes,ppb
51-774.TX,51-390,no,pt
51-774.TX,51-282,yes,pps
51-774.TX,51-163,yes,ppb
51-774.TX,51-385,yes,ptb
51-774.TX,51-137,yes,psdb
51-774.TX,51-518,yes,psdb
51-774.TX,51-280,yes,pmdb
51-774.TX,51-7,yes,pl
51-774.TX,51-427,no,ppb
51-774.TX,51-261,yes,pfl
51-774.TX,51-323,no,ptb
51-774.TX,51-104,yes,pfl
51-774.TX,51-84,yes,psdb
51-774.TX,51-386,yes,pfl
51-774.TX,51-322,yes,pfl
51-774.TX,51-215,yes,pmdb
51-774.TX,51-262,yes,ppb
51-774.TX,51-260,yes,ptb
51-774.TX,51-105,yes,psdb
51-774.TX,51-429,yes,pfl
51-774.TX,51-324,yes,psdb
51-774.TX,51-325,yes,pfl
51-774.TX,51-467,yes,pps
51-774.TX,51-394,yes,pps
51-774.TX,51-8,yes,pfl
51-774.TX,51-387,yes,psdb
51-774.TX,51-395,yes,psdb
51-774.TX,51-468,yes,pfl
51-774.TX,51-265,no,pmdb
51-774.TX,51-216,yes,psdb
51-774.TX,51-86,yes,psdb
51-774.TX,51-485,yes,pdt
51-774.TX,51-16,yes,pfl
51-774.TX,51-58,yes,psdb
51-774.TX,51-51,yes,psdb
51-774.TX,51-159,yes,psdb
51-774.TX,51-266,no,pcdob
51-774.TX,51-108,no,psb
51-774.TX,51-180,no,ptb
51-774.TX,51-160,yes,ppb
51-774.TX,51-268,yes,pmdb
51-774.TX,51-327,yes,ppb
51-774.TX,51-599,no,pcdob
51-774.TX,51-413,yes,pmdb
51-774.TX,51-604,no,pcdob
51-774.TX,51-517,no,pt
51-774.TX,51-389,no,pt
51-774.TX,51-513,yes,ppb
51-774.TX,51-405,yes,pmdb
51-774.TX,51-113,yes,pmdb
51-774.TX,51-219,yes,pfl
51-774.TX,51-392,yes,ppb
51-774.TX,51-393,yes,pl
51-774.TX,51-40,no,pcdob
51-774.TX,51-35,yes,pfl
51-774.TX,51-107,yes,psdb
51-774.TX,51-483,yes,psdb
51-774.TX,51-264,no,pt
51-774.TX,51-326,no,pdt
51-774.TX,51-594,yes,pmdb
51-774.TX,51-396,yes,ppb
51-774.TX,51-439,yes,pmdb
51-774.TX,51-217,no,pt
51-774.TX,51-267,yes,ptb
51-774.TX,51-218,no,pt
51-774.TX,51-328,no,psb
51-774.TX,51-116,no,pt
51-774.TX,51-469,yes,pfl
51-774.TX,51-414,yes,ppb
51-774.TX,51-138,yes,pfl
51-774.TX,51-627,abstain,pmdb
51-774.TX,51-404,yes,psdb
51-774.TX,51-397,yes,psdb
51-774.TX,51-516,yes,psdb
51-774.TX,51-398,yes,pmdb
51-774.TX,51-34,yes,psdb
51-774.TX,51-269,yes,pfl
51-774.TX,51-540,yes,psdb
51-774.TX,51-486,absent,pt
51-774.TX,51-44,absent,pps
51-774.TX,51-529,absent,psb
51-774.TX,51-285,absent,psdb
51-774.TX,51-6,absent,ppb
51-774.TX,51-287,absent,pfl
51-774.TX,51-490,absent,psb
51-774.TX,51-528,absent,psdb
51-774.TX,51-290,absent,pt
51-774.TX,51-18,absent,pfl
51-774.TX,51-134,absent,psdb
51-774.TX,51-301,absent,pst
51-774.TX,51-493,absent,pdt
51-774.TX,51-532,absent,pt
51-774.TX,51-47,absent,pdt
51-774.TX,51-48,absent,psdb
51-774.TX,51-185,absent,pfl
51-774.TX,51-166,absent,psb
51-774.TX,51-123,absent,pmdb
51-774.TX,51-235,absent,ppb
51-774.TX,51-62,absent,pmdb
51-774.TX,51-303,absent,pcdob
51-774.TX,51-167,absent,pl
51-774.TX,51-411,absent,ppb
51-774.TX,51-557,absent,psl
51-774.TX,51-363,absent,psdb
51-774.TX,51-366,absent,ptn
51-774.TX,51-365,absent,pt
51-774.TX,51-41,absent,pfl
51-774.TX,51-27,absent,pmdb
51-774.TX,51-370,absent,pmdb
51-774.TX,51-421,absent,psdb
51-774.TX,51-157,absent,psl
51-774.TX,51-453,absent,pfl
51-774.TX,51-170,absent,ptb
51-774.TX,51-277,absent,pl
51-774.TX,51-55,absent,pps
51-774.TX,51-315,absent,psdb
51-774.TX,51-136,absent,pfl
51-774.TX,51-56,absent,pt
51-774.TX,51-161,absent,pl
51-774.TX,51-250,absent,pst
51-774.TX,51-314,absent,pst
51-774.TX,51-101,absent,pfl
51-774.TX,51-24,absent,pmdb
51-774.TX,51-548,absent,psdb
51-774.TX,51-254,absent,pt
51-774.TX,51-49,absent,pl
51-774.TX,51-530,absent,ptb
51-774.TX,51-321,absent,psdb
51-774.TX,51-383,absent,pmdb
51-774.TX,51-403,absent,ppb
51-774.TX,51-212,absent,pfl
51-774.TX,51-33,absent,ptb
51-774.TX,51-508,absent,phs
51-774.TX,51-263,absent,pl
51-774.TX,51-158,absent,pmdb
51-774.TX,51-85,absent,pfl
51-774.TX,51-39,absent,ptb
51-774.TX,51-270,absent,pt
51-774.TX,51-319,absent,psl
51-774.TX,51-430,absent,pfl
51-774.TX,51-271,absent,psdb
51-774.TX,51-535,absent,pfl
51-774.TX,51-431,absent,pmdb
51-774.TX,51-59,absent,ptb
51-775.TX,51-440,yes,pfl
51-775.TX,51-221,article 17,psdb
51-775.TX,51-407,yes,pcdob
51-775.TX,51-2,yes,pps
51-775.TX,51-488,yes,pdt
51-775.TX,51-442,yes,ptb
51-775.TX,51-330,yes,psdb
51-775.TX,51-1,yes,pl
51-775.TX,51-283,yes,pfl
51-775.TX,51-579,yes,pcdob
51-775.TX,51-331,yes,pcdob
51-775.TX,51-284,yes,psb
51-775.TX,51-89,yes,pl
51-775.TX,51-286,yes,ppb
51-775.TX,51-333,yes,psdb
51-775.TX,51-119,yes,pmdb
51-775.TX,51-339,yes,psdb
51-775.TX,51-142,yes,pfl
51-775.TX,51-340,yes,pt
51-775.TX,51-19,yes,psdb
51-775.TX,51-91,yes,psdb
51-775.TX,51-475,yes,pfl
51-775.TX,51-334,yes,psdb
51-775.TX,51-222,yes,pmdb
51-775.TX,51-9,yes,psdb
51-775.TX,51-60,yes,ptb
51-775.TX,51-335,yes,psdb
51-775.TX,51-223,yes,pfl
51-775.TX,51-92,yes,psdb
51-775.TX,51-336,yes,pt
51-775.TX,51-129,yes,psdb
51-775.TX,51-144,yes,pmdb
51-775.TX,51-337,yes,ptb
51-775.TX,51-343,yes,psdb
51-775.TX,51-90,yes,psdb
51-775.TX,51-288,yes,pfl
51-775.TX,51-183,yes,pfl
51-775.TX,51-37,yes,psdb
51-775.TX,51-592,yes,pt
51-775.TX,51-338,yes,ptb
51-775.TX,51-595,yes,pmdb
51-775.TX,51-38,yes,pfl
51-775.TX,51-109,yes,psdb
51-775.TX,51-165,yes,ppb
51-775.TX,51-173,yes,psdb
51-775.TX,51-489,yes,ppb
51-775.TX,51-128,yes,pt
51-775.TX,51-111,yes,psdb
51-775.TX,51-21,yes,pt
51-775.TX,51-416,yes,pmdb
51-775.TX,51-432,yes,pt
51-775.TX,51-184,yes,pmdb
51-775.TX,51-289,yes,pl
51-775.TX,51-347,yes,pl
51-775.TX,51-224,yes,pst
51-775.TX,51-476,yes,pt
51-775.TX,51-120,yes,pfl
51-775.TX,51-130,yes,ptb
51-775.TX,51-152,yes,pmdb
51-775.TX,51-226,yes,pfl
51-775.TX,51-400,yes,pfl
51-775.TX,51-344,yes,ppb
51-775.TX,51-70,yes,pfl
51-775.TX,51-494,yes,pmdb
51-775.TX,51-573,yes,pfl
51-775.TX,51-93,yes,psdb
51-775.TX,51-112,yes,pfl
51-775.TX,51-153,yes,pps
51-775.TX,51-176,yes,ppb
51-775.TX,51-345,yes,pfl
51-775.TX,51-187,yes,pmdb
51-775.TX,51-291,yes,pl
51-775.TX,51-71,yes,pfl
51-775.TX,51-346,yes,ppb
51-775.TX,51-228,yes,psdb
51-775.TX,51-133,yes,pmdb
51-775.TX,51-229,yes,psdb
51-775.TX,51-61,yes,pfl
51-775.TX,51-382,yes,psl
51-775.TX,51-348,yes,ppb
51-775.TX,51-444,yes,ppb
51-775.TX,51-293,yes,ppb
51-775.TX,51-598,yes,pst
51-775.TX,51-155,yes,psb
51-775.TX,51-620,yes,pmdb
51-775.TX,51-356,yes,psb
51-775.TX,51-358,yes,pdt
51-775.TX,51-449,yes,pt
51-775.TX,51-349,yes,ptb
51-775.TX,51-470,yes,pmdb
51-775.TX,51-578,yes,ptb
51-775.TX,51-471,yes,pmdb
51-775.TX,51-231,yes,ppb
51-775.TX,51-230,yes,psdb
51-775.TX,51-140,yes,psb
51-775.TX,51-14,yes,ptb
51-775.TX,51-131,yes,pfl
51-775.TX,51-22,yes,pmdb
51-775.TX,51-73,yes,ppb
51-775.TX,51-353,yes,pps
51-775.TX,51-477,yes,ppb
51-775.TX,51-132,yes,ppb
51-775.TX,51-189,yes,pfl
51-775.TX,51-190,yes,pl
51-775.TX,51-415,yes,pmdb
51-775.TX,51-95,yes,pmdb
51-775.TX,51-295,yes,ppb
51-775.TX,51-15,yes,psb
51-775.TX,51-590,yes,psb
51-775.TX,51-11,yes,psdb
51-775.TX,51-478,yes,pdt
51-775.TX,51-141,yes,pt
51-775.TX,51-296,yes,pt
51-775.TX,51-297,yes,ptb
51-775.TX,51-354,yes,psdc
51-775.TX,51-496,yes,ppb
51-775.TX,51-274,yes,psdb
51-775.TX,51-514,yes,pt
51-775.TX,51-447,yes,pt
51-775.TX,51-299,yes,ppb
51-775.TX,51-36,yes,pfl
51-775.TX,51-181,yes,pfl
51-775.TX,51-63,yes,pmdb
51-775.TX,51-75,yes,pmdb
51-775.TX,51-628,yes,pmdb
51-775.TX,51-417,yes,pmdb
51-775.TX,51-408,yes,pt
51-775.TX,51-497,yes,pmdb
51-775.TX,51-23,yes,ppb
51-775.TX,51-479,yes,pfl
51-775.TX,51-555,yes,pmdb
51-775.TX,51-357,yes,pfl
51-775.TX,51-234,yes,pt
51-775.TX,51-25,yes,pdt
51-775.TX,51-450,yes,pmdb
51-775.TX,51-194,yes,pcdob
51-775.TX,51-549,yes,psdb
51-775.TX,51-237,yes,pmdb
51-775.TX,51-498,yes,pt
51-775.TX,51-114,yes,pfl
51-775.TX,51-448,yes,pmdb
51-775.TX,51-472,yes,ppb
51-775.TX,51-360,yes,pt
51-775.TX,51-238,yes,ppb
51-775.TX,51-308,yes,pfl
51-775.TX,51-53,yes,psdb
51-775.TX,51-94,yes,pcdob
51-775.TX,51-135,yes,psdb
51-775.TX,51-145,yes,pfl
51-775.TX,51-581,yes,psdb
51-775.TX,51-174,yes,pps
51-775.TX,51-188,yes,pfl
51-775.TX,51-302,yes,ppb
51-775.TX,51-359,yes,pt
51-775.TX,51-196,yes,pfl
51-775.TX,51-197,yes,pt
51-775.TX,51-198,yes,psdb
51-775.TX,51-72,yes,psdb
51-775.TX,51-146,yes,psdb
51-775.TX,51-275,yes,pt
51-775.TX,51-591,yes,pdt
51-775.TX,51-433,yes,pt
51-775.TX,51-364,yes,pps
51-775.TX,51-534,yes,pt
51-775.TX,51-473,yes,pmdb
51-775.TX,51-304,yes,pfl
51-775.TX,51-361,yes,pt
51-775.TX,51-64,yes,pfl
51-775.TX,51-309,yes,pdt
51-775.TX,51-54,yes,ppb
51-775.TX,51-156,yes,pfl
51-775.TX,51-538,yes,pfl
51-775.TX,51-411,yes,ppb
51-775.TX,51-192,yes,pmdb
51-775.TX,51-175,yes,pmdb
51-775.TX,51-310,yes,pt
51-775.TX,51-362,yes,pmdb
51-775.TX,51-305,yes,psdb
51-775.TX,51-76,yes,psb
51-775.TX,51-451,yes,pmdb
51-775.TX,51-202,yes,pfl
51-775.TX,51-276,yes,ptb
51-775.TX,51-273,yes,pfl
51-775.TX,51-457,yes,ptb
51-775.TX,51-147,yes,pmdb
51-775.TX,51-367,yes,pt
51-775.TX,51-241,yes,ptb
51-775.TX,51-150,yes,psdb
51-775.TX,51-97,yes,pt
51-775.TX,51-27,yes,pmdb
51-775.TX,51-391,yes,pdt
51-775.TX,51-203,yes,pfl
51-775.TX,51-178,yes,psdb
51-775.TX,51-169,yes,pfl
51-775.TX,51-29,yes,ptb
51-775.TX,51-419,yes,psdb
51-775.TX,51-499,yes,ppb
51-775.TX,51-17,yes,pmdb
51-775.TX,51-206,yes,psdb
51-775.TX,51-245,yes,pfl
51-775.TX,51-125,yes,pmdb
51-775.TX,51-121,yes,pfl
51-775.TX,51-98,yes,psdb
51-775.TX,51-480,yes,ppb
51-775.TX,51-420,yes,psdb
51-775.TX,51-243,yes,psl
51-775.TX,51-401,yes,psdb
51-775.TX,51-481,yes,pt
51-775.TX,51-4,yes,pfl
51-775.TX,51-608,yes,pt
51-775.TX,51-5,yes,pfl
51-775.TX,51-500,yes,ppb
51-775.TX,51-312,yes,ppb
51-775.TX,51-603,yes,pt
51-775.TX,51-341,yes,ptb
51-775.TX,51-422,yes,pmdb
51-775.TX,51-454,yes,psdb
51-775.TX,51-602,yes,pt
51-775.TX,51-42,yes,ppb
51-775.TX,51-207,yes,pfl
51-775.TX,51-151,yes,psdb
51-775.TX,51-298,yes,psdb
51-775.TX,51-313,yes,pt
51-775.TX,51-371,yes,psb
51-775.TX,51-100,yes,psdb
51-775.TX,51-435,yes,pmdb
51-775.TX,51-376,yes,pmdb
51-775.TX,51-110,yes,pmdb
51-775.TX,51-461,yes,ptb
51-775.TX,51-247,yes,ppb
51-775.TX,51-372,yes,pfl
51-775.TX,51-524,yes,pmdb
51-775.TX,51-501,yes,pt
51-775.TX,51-409,yes,psdb
51-775.TX,51-244,yes,pt
51-775.TX,51-246,yes,pmdb
51-775.TX,51-50,yes,pmdb
51-775.TX,51-567,yes,pl
51-775.TX,51-436,yes,psdb
51-775.TX,51-81,yes,pfl
51-775.TX,51-252,yes,pmdb
51-775.TX,51-281,yes,ptb
51-775.TX,51-456,yes,pmdb
51-775.TX,51-373,yes,pl
51-775.TX,51-504,yes,pmdb
51-775.TX,51-552,yes,psdb
